video_idx,frame_idx,area_ratio
3,1474,0.4831
3,1371,0.483124
4,216,0.483156
2,1623,0.48318
4,292,0.483272
2,1386,0.483312
5,930,0.483332
4,11,0.483336
4,18,0.483368
7,1433,0.483492
4,801,0.483536
3,430,0.483592
5,1569,0.4838
3,317,0.483828
4,731,0.48398
2,1389,0.484428
2,1620,0.484444
6,978,0.484528
7,1728,0.484536
4,1219,0.484544
2,873,0.484552
4,1617,0.484584
1,1603,0.48464
3,1473,0.484728
2,1462,0.484732
4,946,0.484788
6,335,0.484804
5,9,0.484808
7,367,0.484812
7,431,0.484812
6,1207,0.484816
5,1273,0.484844
5,376,0.48488
2,887,0.484908
4,1498,0.484948
6,1923,0.484964
6,1906,0.484976
2,886,0.484988
6,1364,0.484996
3,463,0.485004
6,450,0.485036
4,1358,0.485064
7,1797,0.48508
6,489,0.4851
4,477,0.485148
2,1387,0.485216
4,14,0.485228
6,1045,0.48524
2,1392,0.485272
4,852,0.485284
3,1218,0.485288
3,485,0.485376
4,335,0.48542
4,1220,0.485476
4,854,0.485532
2,1459,0.48638
4,741,0.486472
4,766,0.4865
4,944,0.486572
6,1044,0.486764
6,1576,0.486804
2,1390,0.486852
6,1053,0.486852
2,790,0.486864
4,1492,0.486896
6,658,0.486924
6,642,0.486932
6,490,0.486996
5,138,0.487008
4,730,0.487024
7,386,0.487028
4,587,0.487136
6,1922,0.487184
2,791,0.4872
3,1454,0.487208
4,611,0.487216
6,1901,0.487224
3,1125,0.487244
3,1219,0.48732
7,998,0.487336
3,428,0.487376
4,242,0.487392
3,459,0.487448
3,457,0.487492
4,940,0.48768
2,1268,0.488264
3,1213,0.488444
2,1631,0.488476
2,1394,0.488572
5,12,0.488648
6,1366,0.488664
6,301,0.488696
2,853,0.488704
2,1391,0.488768
6,1524,0.488816
7,404,0.488896
4,598,0.488936
7,1774,0.488944
6,1051,0.488948
4,810,0.488972
6,1090,0.489008
7,999,0.489008
7,1000,0.48904
2,869,0.489052
6,1926,0.489064
2,1554,0.489092
7,1799,0.489108
6,1027,0.489144
3,488,0.489196
3,454,0.489228
4,289,0.489244
4,1243,0.489268
4,198,0.489284
1,773,0.489292
4,1215,0.489292
4,1497,0.489308
7,1598,0.48934
3,1220,0.48936
7,1604,0.489364
4,484,0.489384
4,1221,0.489424
3,1442,0.489436
7,1835,0.48944
6,1905,0.48948
3,574,0.489556
3,587,0.48978
3,1326,0.489928
4,1553,0.49036
2,1384,0.490408
6,635,0.490684
4,1535,0.490736
7,290,0.490744
2,871,0.490784
6,338,0.490808
7,286,0.490836
3,399,0.490848
6,321,0.490848
6,1575,0.490848
6,1091,0.490884
4,1559,0.490888
2,874,0.490904
2,870,0.490928
4,1558,0.490932
4,1619,0.490976
6,1318,0.491052
3,1230,0.491072
3,1437,0.4911
3,490,0.491124
6,1924,0.491124
3,469,0.491164
3,314,0.491208
4,1212,0.491228
3,465,0.491272
4,596,0.491276
3,1217,0.491412
3,1212,0.491528
4,488,0.49158
4,286,0.49168
4,584,0.491736
5,1223,0.491752
7,1139,0.492188
1,317,0.492396
1,294,0.492576
6,636,0.49258
4,486,0.492616
6,501,0.492636
6,652,0.492664
7,1601,0.492676
2,771,0.49276
2,417,0.49278
2,854,0.492824
4,736,0.492836
2,1630,0.49286
5,1322,0.492864
3,460,0.492876
5,117,0.492888
2,851,0.492948
5,11,0.492948
5,1711,0.492956
7,1648,0.492976
7,391,0.492984
4,1240,0.493044
2,967,0.493048
6,1031,0.493076
4,1862,0.493144
7,1386,0.493148
6,1958,0.493152
6,1056,0.49316
6,1050,0.49322
7,291,0.493256
3,487,0.49328
4,624,0.49328
3,453,0.493492
3,396,0.493536
7,289,0.493548
3,1328,0.493596
4,765,0.493864
3,1207,0.494224
7,390,0.494308
3,843,0.494456
5,727,0.494528
4,1222,0.494556
1,91,0.494628
1,117,0.49464
7,363,0.494668
6,2031,0.494748
2,628,0.494756
2,855,0.494804
6,1993,0.494848
7,997,0.494872
4,564,0.49488
3,400,0.4949
3,1476,0.49492
1,1615,0.494924
7,1804,0.494928
6,491,0.494968
1,89,0.49498
3,468,0.49498
2,511,0.494988
3,1324,0.494988
6,1029,0.495004
4,853,0.495008
1,93,0.495016
3,398,0.495028
6,1182,0.495028
3,1440,0.495084
7,1651,0.49512
6,1873,0.49514
6,1927,0.49514
1,1620,0.495164
5,1070,0.49524
6,1049,0.495244
6,1028,0.49526
3,429,0.495288
1,119,0.495324
4,809,0.495428
3,433,0.495436
4,1247,0.49544
3,1443,0.495472
7,435,0.496024
6,1046,0.49626
1,830,0.496316
1,96,0.496476
4,1555,0.49656
1,92,0.496584
4,1242,0.496584
1,738,0.496588
1,94,0.49662
6,1048,0.496624
1,118,0.496628
6,293,0.496648
2,868,0.496748
7,299,0.496788
1,123,0.4968
1,737,0.496872
5,1331,0.496872
1,121,0.496884
4,1552,0.496896
6,1085,0.496936
5,118,0.496944
5,1640,0.496952
4,1246,0.49696
6,1030,0.49696
6,498,0.496972
3,1665,0.497004
4,344,0.497044
7,1636,0.497052
2,962,0.497072
7,1730,0.497108
2,1664,0.49712
6,1368,0.497136
6,454,0.497144
7,996,0.49716
1,409,0.497192
4,478,0.497232
6,1501,0.497272
3,1327,0.497328
4,560,0.497344
6,1398,0.49736
4,815,0.497408
7,1639,0.49742
1,793,0.497488
6,655,0.497588
3,1325,0.497636
4,814,0.497784
2,402,0.4979
1,614,0.497936
4,759,0.498204
1,122,0.498508
4,1249,0.498552
6,1016,0.498596
2,514,0.498608
6,347,0.498628
1,296,0.498668
5,1652,0.49868
5,659,0.49872
1,795,0.498748
2,513,0.49876
2,512,0.498784
3,431,0.498804
6,1017,0.498804
6,2032,0.498808
3,1785,0.498836
2,1613,0.49886
1,983,0.498868
5,1332,0.498876
4,1213,0.49888
1,794,0.498888
4,1224,0.498896
7,1250,0.49892
2,418,0.498972
7,1479,0.498972
6,1470,0.499012
5,726,0.49902
6,662,0.499024
2,515,0.499044
7,1216,0.499044
6,452,0.499068
6,467,0.499124
2,1528,0.499196
3,1444,0.499196
3,467,0.499252
4,948,0.49928
1,476,0.499296
3,1441,0.49934
7,1612,0.499344
7,486,0.500296
1,414,0.50038
3,868,0.500476
3,1228,0.500516
1,984,0.500548
6,579,0.500552
1,98,0.500576
1,272,0.500588
4,1540,0.5006
7,305,0.500628
1,732,0.50064
6,1014,0.5007
1,726,0.500736
7,1776,0.500736
1,727,0.500748
5,904,0.500748
2,964,0.500764
1,710,0.500772
1,733,0.500792
1,806,0.500792
1,796,0.500796
6,1525,0.5008
7,387,0.500804
2,1276,0.500836
7,1047,0.500844
1,574,0.500856
1,973,0.500884
3,466,0.500904
5,1783,0.500936
5,383,0.500956
4,1241,0.500968
1,629,0.500988
2,396,0.500996
3,1475,0.501016
5,871,0.501016
4,949,0.501028
1,461,0.50106
6,1015,0.501068
1,1609,0.50108
6,1092,0.501092
6,488,0.501112
1,713,0.501148
3,401,0.50118
1,986,0.501228
2,958,0.501236
4,291,0.501248
2,1534,0.501252
6,1022,0.501264
4,735,0.501272
4,748,0.5013
6,1158,0.501344
3,840,0.50154
7,1805,0.501552
1,570,0.501592
4,1095,0.501604
3,395,0.501612
3,1178,0.501652
1,807,0.50174
1,298,0.501768
1,846,0.501836
3,450,0.501904
2,143,0.502264
4,1232,0.502448
1,717,0.502452
4,1230,0.50254
1,1144,0.502576
4,1231,0.502612
3,1436,0.502616
2,1271,0.502648
1,576,0.502652
6,1528,0.502652
2,770,0.502664
4,1244,0.50268
3,1229,0.502684
1,655,0.502704
6,668,0.502728
7,403,0.502756
4,1251,0.502764
6,1581,0.502776
1,1608,0.502788
7,412,0.502788
7,366,0.502804
4,1560,0.502824
4,1245,0.502864
6,1523,0.502864
1,587,0.502876
1,583,0.502908
5,124,0.502924
5,115,0.502928
5,381,0.50294
7,1212,0.503008
6,1484,0.503016
5,10,0.50302
4,1211,0.503028
7,434,0.503056
1,408,0.503096
1,470,0.50314
6,323,0.503156
1,647,0.50318
6,1534,0.503196
7,189,0.50324
6,1907,0.503248
3,909,0.503252
3,315,0.503312
4,610,0.50332
4,1236,0.503412
1,410,0.50346
1,21,0.503496
4,2,0.503508
3,1596,0.503516
1,513,0.503556
3,1263,0.503596
7,433,0.503608
4,625,0.503664
7,913,0.50424
1,560,0.504412
1,572,0.504424
4,1233,0.504468
1,87,0.504496
1,193,0.504512
1,1737,0.50452
1,581,0.504536
1,1130,0.504572
1,1734,0.504572
2,395,0.50458
4,1235,0.504584
1,577,0.504588
7,300,0.504596
7,1806,0.504632
5,1330,0.50464
1,711,0.504644
1,656,0.504648
7,429,0.504648
7,1800,0.504652
1,578,0.50468
1,318,0.504692
6,2046,0.504692
7,360,0.504692
4,312,0.504712
1,1614,0.504752
1,1730,0.504764
3,866,0.50478
2,1281,0.504816
2,743,0.504832
3,1231,0.504844
1,1719,0.504852
1,550,0.504856
1,648,0.504868
6,201,0.504884
6,1578,0.504888
6,392,0.504892
7,1045,0.504896
7,365,0.5049
1,469,0.50492
2,1632,0.50492
5,662,0.504944
7,1214,0.504944
4,1237,0.504988
1,190,0.505
1,471,0.505
6,2045,0.505
6,1471,0.505008
6,1580,0.50502
1,365,0.505076
1,282,0.50508
1,466,0.50508
7,1436,0.505112
1,413,0.50516
6,1177,0.50516
6,1526,0.505172
3,1224,0.505208
1,935,0.505228
3,910,0.505228
4,947,0.505272
1,411,0.5053
6,1084,0.50532
1,580,0.505364
1,575,0.505376
4,835,0.50538
1,1610,0.505404
2,1530,0.505424
6,851,0.50544
1,565,0.505484
4,575,0.505496
4,602,0.505536
1,589,0.505552
4,1255,0.505552
1,721,0.505812
1,582,0.50624
3,906,0.506352
1,729,0.506364
1,523,0.506392
1,464,0.506428
6,1717,0.50646
1,186,0.506484
1,718,0.506536
1,222,0.506564
1,498,0.50658
1,462,0.506588
1,97,0.506592
1,489,0.506624
1,1624,0.506632
6,1408,0.506636
1,472,0.506672
5,1279,0.50668
1,459,0.5067
4,578,0.506704
3,904,0.506712
4,1365,0.506716
1,573,0.50672
1,399,0.506732
1,545,0.50674
6,1913,0.50674
6,1058,0.506744
5,1701,0.506768
3,908,0.506784
5,1328,0.506784
1,728,0.506796
2,504,0.50682
4,1228,0.50682
7,930,0.506884
1,465,0.506892
1,579,0.506912
1,531,0.506944
1,1140,0.506956
1,1606,0.506956
1,1594,0.506968
6,672,0.50698
7,398,0.507008
1,280,0.50702
4,614,0.507024
1,712,0.507052
3,1783,0.507052
7,1145,0.507052
1,584,0.50712
6,1059,0.507164
3,1681,0.507188
7,1633,0.507204
1,715,0.507212
1,515,0.507232
1,196,0.507236
1,456,0.50724
4,749,0.507276
1,417,0.507284
4,290,0.507348
1,189,0.507352
1,453,0.507356
4,1227,0.50736
4,850,0.5074
6,1705,0.507408
7,1281,0.507408
3,1678,0.50742
2,145,0.507484
3,907,0.507488
1,588,0.507568
1,1147,0.507628
3,981,0.507772
1,546,0.507936
3,300,0.508384
1,407,0.508396
2,1262,0.508456
6,715,0.508472
1,192,0.508476
3,1784,0.508476
1,451,0.5085
6,645,0.508508
1,1128,0.50852
3,63,0.508536
1,455,0.50854
1,457,0.508548
1,720,0.508548
4,1229,0.508552
3,1223,0.50856
1,468,0.508572
1,959,0.508584
1,215,0.508592
1,646,0.508676
1,1138,0.508676
1,1105,0.508684
1,303,0.5087
1,1725,0.5087
1,955,0.508736
1,730,0.50874
1,1723,0.508764
6,1496,0.508776
7,1494,0.508776
6,1498,0.508792
4,1252,0.5088
1,184,0.508816
7,1605,0.50882
5,1782,0.508828
1,345,0.508832
5,1329,0.50884
6,1527,0.50884
6,1521,0.508864
1,562,0.508876
5,1705,0.508876
2,953,0.508884
2,952,0.508884
1,561,0.508892
1,416,0.508916
2,506,0.50892
1,355,0.508928
1,597,0.50894
4,1250,0.508944
1,640,0.508972
4,1214,0.508976
4,1254,0.508996
6,1872,0.509012
4,346,0.509016
1,387,0.509024
1,1611,0.509028
2,730,0.509076
6,1462,0.509108
1,300,0.509124
7,430,0.509132
1,232,0.509156
1,960,0.50916
1,304,0.509232
1,309,0.509252
3,1235,0.50926
4,843,0.50926
3,905,0.509268
7,1218,0.50928
7,1834,0.509288
1,641,0.509292
3,1788,0.50934
2,147,0.50938
7,12,0.5094
1,319,0.509448
1,446,0.509452
4,761,0.509468
3,1234,0.509488
5,1649,0.509496
3,461,0.5095
3,1262,0.509544
1,590,0.509604
1,567,0.509612
7,1600,0.50962
7,1255,0.509652
2,144,0.509692
1,497,0.509788
3,1787,0.509872
1,535,0.509996
2,151,0.510216
1,566,0.510324
1,571,0.510332
1,213,0.510348
1,537,0.51036
1,450,0.510376
1,478,0.510468
1,452,0.51048
1,396,0.510496
1,719,0.510496
1,384,0.510508
1,526,0.510528
1,386,0.510536
1,395,0.510552
1,893,0.510556
1,642,0.510572
1,1068,0.510576
1,458,0.51058
1,1607,0.510584
1,460,0.510596
2,503,0.510604
1,467,0.510616
1,645,0.510616
1,956,0.510616
1,598,0.51062
6,975,0.510628
6,1057,0.510628
3,299,0.510644
4,267,0.510648
1,1599,0.51066
6,1579,0.510664
1,219,0.510684
1,124,0.510696
6,637,0.510704
6,2044,0.510708
1,116,0.510732
1,591,0.51074
1,970,0.510756
1,221,0.510776
4,813,0.510776
1,1612,0.510784
1,191,0.510808
2,768,0.510828
1,644,0.510844
6,503,0.510844
1,299,0.510856
6,1610,0.510856
1,447,0.51086
5,660,0.510868
7,38,0.510868
1,316,0.510876
1,217,0.510912
1,643,0.51092
1,544,0.510924
1,558,0.510924
1,539,0.510932
1,633,0.510932
4,1253,0.510932
6,1226,0.510932
1,1604,0.510936
6,1212,0.510944
4,1248,0.510952
1,547,0.51098
1,890,0.510984
7,527,0.510988
1,564,0.510996
1,548,0.511016
6,1416,0.51102
1,394,0.511036
3,1779,0.511036
1,555,0.511048
2,980,0.511056
1,389,0.511072
2,1277,0.511092
6,956,0.511092
4,831,0.511108
7,14,0.511144
1,551,0.511152
3,1232,0.511192
1,463,0.5112
4,1076,0.511208
1,488,0.511212
1,156,0.511224
1,533,0.511256
3,1677,0.511256
3,1225,0.511264
4,243,0.511292
1,154,0.511332
1,327,0.511332
1,556,0.511396
1,529,0.511404
4,811,0.511404
1,557,0.511416
1,585,0.511436
5,661,0.511436
1,392,0.511448
3,1786,0.511492
1,568,0.511512
3,313,0.51156
4,851,0.511652
3,1782,0.511804
4,757,0.511988
3,923,0.512212
1,284,0.512332
1,538,0.512396
1,302,0.512408
2,518,0.512464
1,1139,0.512468
1,1739,0.512468
1,224,0.512528
6,671,0.512528
1,157,0.51254
1,592,0.512544
1,554,0.512556
1,454,0.512568
1,1724,0.512568
1,239,0.512588
1,889,0.512604
1,218,0.512616
1,969,0.512644
6,705,0.512644
1,1107,0.512652
1,354,0.512656
1,634,0.51266
1,289,0.512672
1,1132,0.512676
1,403,0.51268
1,1740,0.51268
1,972,0.512684
1,412,0.512696
1,1131,0.512696
1,602,0.512704
1,543,0.512716
6,1179,0.512736
6,189,0.51274
1,445,0.512752
6,1591,0.512764
6,1497,0.512772
5,1662,0.51278
1,308,0.512792
7,1043,0.512792
1,569,0.512836
1,528,0.51284
6,1419,0.512844
1,896,0.512864
7,400,0.512872
1,8,0.512876
1,220,0.512876
1,638,0.51288
2,747,0.512884
1,1106,0.512908
2,763,0.512908
1,628,0.512912
1,631,0.512912
7,361,0.512936
2,762,0.51294
1,415,0.512972
6,1055,0.51298
7,11,0.51298
4,832,0.512996
1,596,0.513
1,563,0.513004
6,1577,0.513012
7,1215,0.513016
5,123,0.51302
1,283,0.513032
4,613,0.513064
6,1778,0.513068
1,223,0.513104
1,559,0.513136
2,764,0.513148
1,627,0.513152
1,834,0.513156
2,148,0.513184
7,1044,0.513196
1,279,0.513296
1,1211,0.513304
1,301,0.513316
4,1534,0.513332
5,728,0.51334
1,449,0.513344
7,1282,0.513348
3,1236,0.5134
7,20,0.513412
7,1397,0.51342
4,490,0.513424
1,418,0.513444
1,443,0.513452
3,1269,0.513512
1,351,0.513528
7,1249,0.513528
1,624,0.513652
3,1839,0.513688
3,438,0.513696
3,1265,0.5137
1,541,0.513704
7,116,0.513712
3,1841,0.513756
1,594,0.513796
1,1133,0.514144
1,553,0.51424
1,444,0.514292
1,227,0.514332
1,595,0.514372
1,982,0.514436
1,967,0.51444
7,1492,0.514448
7,555,0.514456
1,208,0.51446
1,968,0.514468
1,998,0.514484
1,235,0.5145
1,1111,0.514504
1,374,0.514512
1,552,0.51452
1,980,0.514528
1,623,0.514536
1,238,0.51454
1,226,0.514548
1,1112,0.514548
1,887,0.51456
1,442,0.514568
1,419,0.51458
1,201,0.514584
1,621,0.514588
7,406,0.514608
1,534,0.514612
1,275,0.51462
1,99,0.514624
3,452,0.514624
1,448,0.514628
1,357,0.514644
1,240,0.514648
1,626,0.514648
1,900,0.514648
1,237,0.514656
1,981,0.51466
1,524,0.514676
1,1110,0.514676
1,1137,0.51468
7,1274,0.514684
7,432,0.514704
1,347,0.514708
2,516,0.514708
1,198,0.514712
7,263,0.514724
1,635,0.514728
1,888,0.514728
1,1087,0.514736
2,1399,0.51474
1,549,0.514756
7,1602,0.514764
1,163,0.514772
2,765,0.51478
1,203,0.514784
6,332,0.514788
1,707,0.514792
6,1492,0.514792
1,625,0.514804
7,285,0.514808
1,639,0.514828
6,1584,0.514836
1,249,0.514872
1,321,0.514872
1,398,0.514872
1,606,0.51488
4,1238,0.514892
1,532,0.514896
6,1582,0.514896
1,632,0.5149
6,1013,0.514904
6,1225,0.514904
6,1649,0.514904
2,744,0.514916
7,1802,0.514916
2,769,0.51492
1,206,0.51494
1,637,0.51494
6,1208,0.51494
6,1908,0.51494
7,393,0.514944
1,1136,0.514952
6,1533,0.514956
1,320,0.51496
1,965,0.51496
6,1460,0.51496
6,187,0.514984
6,1361,0.515004
1,197,0.51502
2,742,0.51502
1,593,0.515032
7,13,0.515032
7,1010,0.51504
3,1439,0.515044
6,1996,0.515052
1,328,0.515068
1,622,0.51508
2,1604,0.515092
3,1662,0.515116
6,1222,0.515116
1,233,0.515132
5,34,0.515148
2,760,0.515172
2,150,0.515232
1,322,0.515236
1,836,0.515256
1,1088,0.51526
2,1532,0.515264
1,818,0.515272
1,315,0.51528
7,1144,0.515284
7,1283,0.515332
4,208,0.515348
1,313,0.51536
1,979,0.51536
1,306,0.515384
1,383,0.515416
5,1654,0.515508
4,525,0.515528
3,1226,0.515612
3,1233,0.515672
3,1675,0.515712
4,764,0.515748
1,683,0.516156
6,1502,0.516216
1,607,0.516248
1,273,0.516268
7,1807,0.51628
1,604,0.516392
1,903,0.516404
1,216,0.516408
1,382,0.516416
1,390,0.516424
1,423,0.51644
1,837,0.51644
1,667,0.516452
1,975,0.5165
1,212,0.516504
1,835,0.516504
1,899,0.516528
1,901,0.516532
1,475,0.516544
1,898,0.516544
1,1185,0.516564
1,703,0.516568
1,1589,0.516568
7,397,0.516572
1,314,0.516576
1,242,0.516588
1,426,0.516596
1,1565,0.5166
5,749,0.5166
1,336,0.516612
1,906,0.516612
1,352,0.51662
1,236,0.516624
1,603,0.516632
1,281,0.516644
1,1766,0.516652
3,913,0.516668
1,681,0.516684
1,277,0.516688
1,185,0.516696
1,348,0.5167
3,1676,0.516704
1,187,0.516712
1,274,0.51672
5,1566,0.516724
1,307,0.516732
2,761,0.516732
7,357,0.516732
3,934,0.516744
6,1650,0.51676
1,902,0.516768
1,674,0.516776
1,346,0.51678
1,441,0.516796
3,912,0.516796
1,964,0.5168
5,716,0.516804
5,1709,0.51682
1,285,0.516832
1,914,0.516836
6,1415,0.516836
6,1599,0.516836
1,1574,0.516856
1,248,0.516864
7,1284,0.516864
1,605,0.516868
7,407,0.516876
6,1362,0.516908
1,349,0.516912
7,1001,0.516912
1,343,0.516928
7,1277,0.51694
1,1720,0.516944
6,1070,0.51696
1,1605,0.516988
6,1093,0.516992
6,1910,0.516992
6,1483,0.517008
6,342,0.517012
1,140,0.517016
1,540,0.51702
5,382,0.51702
1,832,0.517024
1,586,0.517032
6,1363,0.517032
1,1089,0.51704
6,1060,0.51704
1,205,0.517044
1,270,0.517044
4,1047,0.517044
1,194,0.517052
4,345,0.517056
1,135,0.51706
1,297,0.517064
7,21,0.517108
1,209,0.51712
2,1270,0.517128
4,763,0.517132
1,251,0.51714
1,329,0.517148
1,1640,0.517164
1,838,0.517168
1,326,0.517172
7,1490,0.517176
1,210,0.51718
4,1325,0.51718
3,1595,0.517196
1,195,0.517232
4,8,0.517236
4,762,0.517244
1,688,0.517248
1,680,0.517264
2,146,0.517268
1,312,0.51728
6,670,0.517324
4,612,0.517344
6,1499,0.51736
4,7,0.517376
1,406,0.517392
1,542,0.517396
1,405,0.517416
6,487,0.517436
1,202,0.517468
7,1438,0.517484
1,689,0.5175
4,822,0.517552
3,1790,0.51758
3,1042,0.517592
3,1291,0.517596
3,128,0.517632
1,673,0.517684
1,337,0.517704
4,821,0.51772
3,449,0.517768
3,1222,0.517776
3,1264,0.517804
3,1445,0.517824
3,1667,0.51784
2,152,0.517912
3,435,0.51798
1,908,0.518152
3,911,0.51824
1,266,0.518316
1,676,0.51838
2,153,0.51838
1,250,0.518424
1,353,0.518456
1,247,0.518472
1,401,0.51848
7,1801,0.518488
1,421,0.518508
1,385,0.518512
1,147,0.518528
1,978,0.51856
1,234,0.518584
1,678,0.518584
1,199,0.518588
1,271,0.518592
2,733,0.518604
1,211,0.518608
1,288,0.518636
1,974,0.51864
1,47,0.51866
1,214,0.518676
1,422,0.51872
1,801,0.518736
1,1596,0.518744
1,1738,0.518756
3,266,0.518764
1,1090,0.518776
7,358,0.51878
7,995,0.518784
1,808,0.518808
6,1224,0.518816
1,269,0.51882
5,1268,0.518828
5,1271,0.518828
1,246,0.518848
6,1583,0.518848
1,420,0.518876
4,823,0.518876
1,1566,0.518892
1,427,0.518916
1,324,0.518924
2,734,0.518924
5,387,0.518924
6,1097,0.518932
1,833,0.51896
1,207,0.518964
1,290,0.518972
1,188,0.518976
6,190,0.518984
3,1597,0.518988
6,1532,0.518992
6,1593,0.518996
1,204,0.519
1,323,0.519008
1,350,0.519012
6,1651,0.519012
6,1469,0.51902
6,1613,0.519032
6,1900,0.51904
4,1864,0.519048
1,252,0.519052
1,679,0.519052
1,311,0.51906
1,915,0.519096
7,10,0.519116
1,618,0.519124
2,393,0.519124
6,707,0.519124
3,434,0.519168
6,1909,0.519208
6,1925,0.519228
1,391,0.519264
1,153,0.519312
1,601,0.519316
1,630,0.51944
1,402,0.519472
3,914,0.519504
3,442,0.519516
3,1237,0.519556
1,682,0.519572
1,828,0.519588
1,310,0.519596
1,814,0.519672
3,1679,0.519672
3,841,0.519776
1,276,0.520244
1,599,0.520272
6,1473,0.520272
7,395,0.520292
2,149,0.520388
1,244,0.520408
1,243,0.52044
1,305,0.52048
1,615,0.520484
1,684,0.520492
7,1798,0.520496
6,1020,0.520504
1,905,0.520508
1,1113,0.520548
1,1586,0.52056
1,809,0.520576
1,388,0.520584
1,1647,0.520584
1,904,0.520588
1,200,0.520616
6,1417,0.520624
1,668,0.520652
6,949,0.52066
1,393,0.520676
1,686,0.520676
7,6,0.520696
1,1205,0.5207
1,338,0.520708
1,400,0.520712
6,1459,0.520712
1,1561,0.52072
1,245,0.520732
1,1600,0.520732
7,1736,0.520732
1,150,0.520744
2,140,0.520752
2,1192,0.520768
1,278,0.520772
1,1204,0.52078
1,325,0.520784
6,1418,0.520784
1,690,0.520788
1,620,0.520812
1,356,0.520852
2,745,0.520872
1,619,0.520884
5,1703,0.520892
6,1592,0.520892
1,675,0.520916
2,390,0.52092
1,1044,0.520928
1,916,0.520936
6,1458,0.52094
1,143,0.520952
1,258,0.520956
1,813,0.52098
2,141,0.52098
1,424,0.520984
6,1608,0.520988
5,1648,0.520992
1,1843,0.52104
1,254,0.52106
6,1589,0.521064
4,180,0.521116
7,1856,0.52112
1,146,0.521152
1,438,0.521156
6,1396,0.521172
2,731,0.521204
7,1147,0.521268
1,287,0.521272
2,767,0.521272
1,919,0.521276
1,440,0.521316
7,115,0.521332
6,1874,0.521336
6,2047,0.521344
4,585,0.521368
1,268,0.521412
4,288,0.52142
7,1432,0.521524
3,996,0.521536
2,229,0.52156
3,1292,0.521568
4,817,0.52168
2,230,0.521736
4,753,0.521752
1,267,0.522252
1,810,0.52236
1,802,0.522384
4,581,0.522388
3,275,0.522408
3,1227,0.522416
3,1593,0.522464
1,145,0.522472
1,1207,0.522472
1,1208,0.522488
7,528,0.522496
1,920,0.5225
3,402,0.522504
1,260,0.522508
4,1537,0.522516
5,1228,0.522524
1,253,0.522544
1,1601,0.522572
7,1858,0.522572
1,162,0.52258
6,1912,0.52262
6,704,0.52266
1,335,0.522672
1,1114,0.522672
1,685,0.52268
5,1270,0.522688
1,831,0.522692
1,1016,0.522692
2,1278,0.522692
1,152,0.522704
6,1588,0.522712
1,921,0.522716
1,907,0.522748
1,359,0.522756
4,952,0.522756
1,803,0.522764
1,918,0.522768
1,617,0.522776
1,1650,0.522776
1,677,0.52278
1,1508,0.522784
1,439,0.522796
1,332,0.522808
2,394,0.522824
1,1560,0.522828
1,256,0.522832
1,331,0.522832
6,1654,0.522832
1,1123,0.522836
5,1295,0.52284
1,286,0.52286
5,379,0.522888
6,638,0.52292
7,1046,0.522936
1,812,0.522968
2,134,0.522972
1,1618,0.523016
6,1652,0.523032
6,475,0.523068
1,1593,0.523072
4,615,0.523148
4,930,0.523164
4,1499,0.523192
5,1227,0.523212
5,1234,0.523224
6,492,0.523236
3,1847,0.523276
3,700,0.52328
3,470,0.5233
3,1598,0.523328
3,1798,0.523392
1,1630,0.5234
1,613,0.523428
5,465,0.523544
3,994,0.523576
3,1477,0.523624
3,928,0.523648
3,1438,0.523708
1,1045,0.524192
7,529,0.524236
7,939,0.524264
3,291,0.524324
3,925,0.524332
1,1118,0.524344
1,483,0.524348
1,1014,0.524384
1,612,0.524392
3,926,0.524392
1,1121,0.524444
6,673,0.524456
7,1032,0.524476
1,1122,0.524528
1,1570,0.524548
3,931,0.524604
1,1646,0.524608
1,265,0.52462
1,480,0.524624
1,1571,0.524628
1,917,0.524644
6,160,0.524672
1,912,0.524688
1,1588,0.524696
6,324,0.5247
1,259,0.524704
1,479,0.524716
1,429,0.52472
4,1548,0.524728
6,1875,0.524728
7,356,0.524728
1,805,0.524772
6,1594,0.524788
5,14,0.524792
6,299,0.524812
1,59,0.524824
1,1134,0.524832
1,1562,0.52484
1,1597,0.524852
1,1043,0.524864
3,1293,0.524864
6,1178,0.524864
6,1590,0.524892
1,255,0.524896
1,1717,0.5249
6,1619,0.52492
1,609,0.524944
3,268,0.524944
7,1493,0.52498
1,7,0.524992
3,404,0.524992
7,1803,0.524996
1,425,0.52502
6,1478,0.525024
1,1120,0.525088
3,1449,0.525088
1,428,0.525096
7,1273,0.525104
2,746,0.525108
1,334,0.525116
1,330,0.525156
6,1061,0.525164
6,2041,0.525164
1,600,0.5252
2,139,0.525228
4,760,0.525228
7,1435,0.525248
3,952,0.525268
2,154,0.525312
1,333,0.52538
7,1428,0.525392
2,457,0.52542
7,1272,0.525432
3,303,0.525448
3,1124,0.525504
4,181,0.525576
7,1405,0.525648
2,138,0.525668
3,1844,0.525712
3,1799,0.525868
3,440,0.525992
2,519,0.526376
3,924,0.52638
1,142,0.526396
7,911,0.52642
1,261,0.52646
7,937,0.526504
7,941,0.526504
1,151,0.526508
1,811,0.526516
1,166,0.526532
1,687,0.526548
1,484,0.526556
6,188,0.526596
6,1606,0.526596
6,341,0.526608
7,396,0.526652
1,1648,0.526656
1,481,0.526664
1,1117,0.52668
1,1507,0.5267
5,729,0.5267
1,144,0.526724
3,403,0.526728
6,1463,0.526744
5,61,0.526764
6,1480,0.526768
5,1,0.526772
